sids,lon,lat,depth,geology,region,slope,vs30,xvf,vs30measured
254,22.95951,40.58601,0.00000,CENOZOIC,2,2.33197E-02,3.58743E+02,-1.50000E+02,0
255,22.96189,40.58601,0.00000,CENOZOIC,2,2.33197E-02,3.58743E+02,-1.50000E+02,0
256,22.96427,40.58601,0.00000,CENOZOIC,2,2.33197E-02,3.58743E+02,-1.50000E+02,0
257,22.96664,40.58601,0.00000,CENOZOIC,2,2.33197E-02,3.58743E+02,-1.50000E+02,0
258,22.96902,40.58601,0.00000,CENOZOIC,2,2.23813E-02,3.69049E+02,-1.50000E+02,0
259,22.97140,40.58601,0.00000,CENOZOIC,2,2.23813E-02,3.69049E+02,-1.50000E+02,0
260,22.97378,40.58601,0.00000,CENOZOIC,2,2.23813E-02,3.69049E+02,-1.50000E+02,0
261,22.97615,40.58601,0.00000,CENOZOIC,2,2.62955E-02,4.11958E+02,-1.50000E+02,0
262,22.97853,40.58601,0.00000,CENOZOIC,2,2.62955E-02,4.11958E+02,-1.50000E+02,0
263,22.98091,40.58601,0.00000,CENOZOIC,2,2.62955E-02,4.11958E+02,-1.50000E+02,0
264,22.98328,40.58601,0.00000,CENOZOIC,2,2.62955E-02,4.11958E+02,-1.50000E+02,0
265,22.98566,40.58601,0.00000,CENOZOIC,2,3.97938E-02,4.61353E+02,-1.50000E+02,0
266,22.98804,40.58601,0.00000,CENOZOIC,2,3.97938E-02,4.61353E+02,-1.50000E+02,0
267,22.99041,40.58601,0.00000,CENOZOIC,2,3.97938E-02,4.61353E+02,-1.50000E+02,0
268,22.99279,40.58601,0.00000,CENOZOIC,2,4.83648E-02,4.78866E+02,-1.50000E+02,0
269,22.99517,40.58601,0.00000,CENOZOIC,2,4.83648E-02,4.78866E+02,-1.50000E+02,0
270,22.99755,40.58601,0.00000,CENOZOIC,2,4.83648E-02,4.78866E+02,-1.50000E+02,0
271,22.99992,40.58601,0.00000,CENOZOIC,2,4.83648E-02,4.78866E+02,-1.50000E+02,0
272,23.00230,40.58601,0.00000,CENOZOIC,2,4.22676E-02,4.72133E+02,-1.50000E+02,0
273,22.93337,40.58824,0.00000,UNKNOWN,2,2.03918E-02,5.47774E+02,-1.50000E+02,0
274,22.93574,40.58824,0.00000,UNKNOWN,2,2.03918E-02,5.47774E+02,-1.50000E+02,0
275,22.93812,40.58824,0.00000,UNKNOWN,2,2.03918E-02,5.47774E+02,-1.50000E+02,0
276,22.94050,40.58824,0.00000,UNKNOWN,2,2.03918E-02,5.47774E+02,-1.50000E+02,0
277,22.94287,40.58824,0.00000,UNKNOWN,2,2.10909E-02,4.39889E+02,-1.50000E+02,0
278,22.94525,40.58824,0.00000,UNKNOWN,2,2.10909E-02,4.39889E+02,-1.50000E+02,0
279,22.94763,40.58824,0.00000,UNKNOWN,2,2.10909E-02,4.39889E+02,-1.50000E+02,0
280,22.95000,40.58824,0.00000,CENOZOIC,2,2.21183E-02,3.73225E+02,-1.50000E+02,0
281,22.95238,40.58824,0.00000,CENOZOIC,2,2.21183E-02,3.73225E+02,-1.50000E+02,0
282,22.95476,40.58824,0.00000,CENOZOIC,2,2.21183E-02,3.73225E+02,-1.50000E+02,0
283,22.95714,40.58824,0.00000,CENOZOIC,2,2.21183E-02,3.73225E+02,-1.50000E+02,0
284,22.95951,40.58824,0.00000,CENOZOIC,2,2.33197E-02,3.58743E+02,-1.50000E+02,0
285,22.96189,40.58824,0.00000,CENOZOIC,2,2.33197E-02,3.58743E+02,-1.50000E+02,0
286,22.96427,40.58824,0.00000,CENOZOIC,2,2.33197E-02,3.58743E+02,-1.50000E+02,0
287,22.96664,40.58824,0.00000,CENOZOIC,2,2.33197E-02,3.58743E+02,-1.50000E+02,0
288,22.96902,40.58824,0.00000,CENOZOIC,2,2.23813E-02,3.69049E+02,-1.50000E+02,0
289,22.97140,40.58824,0.00000,CENOZOIC,2,2.23813E-02,3.69049E+02,-1.50000E+02,0
290,22.97378,40.58824,0.00000,CENOZOIC,2,2.23813E-02,3.69049E+02,-1.50000E+02,0
291,22.97615,40.58824,0.00000,CENOZOIC,2,2.62955E-02,4.11958E+02,-1.50000E+02,0
292,22.97853,40.58824,0.00000,CENOZOIC,2,2.62955E-02,4.11958E+02,-1.50000E+02,0
293,22.98091,40.58824,0.00000,CENOZOIC,2,2.62955E-02,4.11958E+02,-1.50000E+02,0
294,22.98328,40.58824,0.00000,CENOZOIC,2,2.62955E-02,4.11958E+02,-1.50000E+02,0
295,22.98566,40.58824,0.00000,CENOZOIC,2,3.97938E-02,4.61353E+02,-1.50000E+02,0
296,22.98804,40.58824,0.00000,CENOZOIC,2,3.97938E-02,4.61353E+02,-1.50000E+02,0
297,22.99041,40.58824,0.00000,CENOZOIC,2,3.97938E-02,4.61353E+02,-1.50000E+02,0
298,22.99279,40.58824,0.00000,CENOZOIC,2,4.83648E-02,4.78866E+02,-1.50000E+02,0
299,22.99517,40.58824,0.00000,CENOZOIC,2,4.83648E-02,4.78866E+02,-1.50000E+02,0
300,22.99755,40.58824,0.00000,CENOZOIC,2,4.83648E-02,4.78866E+02,-1.50000E+02,0
301,22.99992,40.58824,0.00000,CENOZOIC,2,4.83648E-02,4.78866E+02,-1.50000E+02,0
302,23.00230,40.58824,0.00000,CENOZOIC,2,4.22676E-02,4.72133E+02,-1.50000E+02,0
303,22.93337,40.59047,0.00000,UNKNOWN,2,2.03918E-02,5.47774E+02,-1.50000E+02,0
304,22.93574,40.59047,0.00000,UNKNOWN,2,2.03918E-02,5.47774E+02,-1.50000E+02,0
305,22.93812,40.59047,0.00000,UNKNOWN,2,2.03918E-02,5.47774E+02,-1.50000E+02,0
306,22.94050,40.59047,0.00000,UNKNOWN,2,2.03918E-02,5.47774E+02,-1.50000E+02,0
307,22.94287,40.59047,0.00000,UNKNOWN,2,2.10909E-02,4.39889E+02,-1.50000E+02,0
308,22.94525,40.59047,0.00000,UNKNOWN,2,2.10909E-02,4.39889E+02,-1.50000E+02,0
309,22.94763,40.59047,0.00000,UNKNOWN,2,2.10909E-02,4.39889E+02,-1.50000E+02,0
310,22.95000,40.59047,0.00000,CENOZOIC,2,2.21183E-02,3.73225E+02,-1.50000E+02,0
311,22.95238,40.59047,0.00000,CENOZOIC,2,2.21183E-02,3.73225E+02,-1.50000E+02,0
312,22.95476,40.59047,0.00000,CENOZOIC,2,2.21183E-02,3.73225E+02,-1.50000E+02,0
313,22.95714,40.59047,0.00000,CENOZOIC,2,2.21183E-02,3.73225E+02,-1.50000E+02,0
314,22.95951,40.59047,0.00000,CENOZOIC,2,2.33197E-02,3.58743E+02,-1.50000E+02,0
315,22.96189,40.59047,0.00000,CENOZOIC,2,2.33197E-02,3.58743E+02,-1.50000E+02,0
316,22.96427,40.59047,0.00000,CENOZOIC,2,2.33197E-02,3.58743E+02,-1.50000E+02,0
317,22.96664,40.59047,0.00000,CENOZOIC,2,2.33197E-02,3.58743E+02,-1.50000E+02,0
318,22.96902,40.59047,0.00000,CENOZOIC,2,2.23813E-02,3.69049E+02,-1.50000E+02,0
319,22.97140,40.59047,0.00000,CENOZOIC,2,2.23813E-02,3.69049E+02,-1.50000E+02,0
320,22.97378,40.59047,0.00000,CENOZOIC,2,2.23813E-02,3.69049E+02,-1.50000E+02,0
321,22.97615,40.59047,0.00000,CENOZOIC,2,2.62955E-02,4.11958E+02,-1.50000E+02,0
322,22.97853,40.59047,0.00000,CENOZOIC,2,2.62955E-02,4.11958E+02,-1.50000E+02,0
323,22.98091,40.59047,0.00000,CENOZOIC,2,2.62955E-02,4.11958E+02,-1.50000E+02,0
324,22.98328,40.59047,0.00000,CENOZOIC,2,2.62955E-02,4.11958E+02,-1.50000E+02,0
325,22.98566,40.59047,0.00000,CENOZOIC,2,3.97938E-02,4.61353E+02,-1.50000E+02,0
326,22.98804,40.59047,0.00000,CENOZOIC,2,3.97938E-02,4.61353E+02,-1.50000E+02,0
327,22.99041,40.59047,0.00000,CENOZOIC,2,3.97938E-02,4.61353E+02,-1.50000E+02,0
328,22.99279,40.59047,0.00000,CENOZOIC,2,4.83648E-02,4.78866E+02,-1.50000E+02,0
329,22.99517,40.59047,0.00000,CENOZOIC,2,4.83648E-02,4.78866E+02,-1.50000E+02,0
330,22.99755,40.59047,0.00000,CENOZOIC,2,4.83648E-02,4.78866E+02,-1.50000E+02,0
331,22.99992,40.59047,0.00000,CENOZOIC,2,4.83648E-02,4.78866E+02,-1.50000E+02,0
332,23.00230,40.59047,0.00000,CENOZOIC,2,4.22676E-02,4.72133E+02,-1.50000E+02,0
333,22.94287,40.59270,0.00000,UNKNOWN,2,2.13668E-02,4.80628E+02,-1.50000E+02,0
334,22.94525,40.59270,0.00000,UNKNOWN,2,2.13668E-02,4.80628E+02,-1.50000E+02,0
335,22.94763,40.59270,0.00000,UNKNOWN,2,2.13668E-02,4.80628E+02,-1.50000E+02,0
336,22.95000,40.59270,0.00000,CENOZOIC,2,1.80584E-02,3.63381E+02,-1.50000E+02,0
337,22.95238,40.59270,0.00000,CENOZOIC,2,1.80584E-02,3.63381E+02,-1.50000E+02,0
338,22.95476,40.59270,0.00000,CENOZOIC,2,1.80584E-02,3.63381E+02,-1.50000E+02,0
339,22.95714,40.59270,0.00000,CENOZOIC,2,1.80584E-02,3.63381E+02,-1.50000E+02,0
340,22.95951,40.59270,0.00000,CENOZOIC,2,1.84413E-02,3.68616E+02,-1.50000E+02,0
341,22.96189,40.59270,0.00000,CENOZOIC,2,1.84413E-02,3.68616E+02,-1.50000E+02,0
342,22.96427,40.59270,0.00000,CENOZOIC,2,1.84413E-02,3.68616E+02,-1.50000E+02,0
343,22.96664,40.59270,0.00000,CENOZOIC,2,1.84413E-02,3.68616E+02,-1.50000E+02,0
344,22.96902,40.59270,0.00000,CENOZOIC,2,2.46374E-02,3.86847E+02,-1.50000E+02,0
345,22.97140,40.59270,0.00000,CENOZOIC,2,2.46374E-02,3.86847E+02,-1.50000E+02,0
346,22.97378,40.59270,0.00000,CENOZOIC,2,2.46374E-02,3.86847E+02,-1.50000E+02,0
347,22.97615,40.59270,0.00000,CENOZOIC,2,3.50572E-02,4.20637E+02,-1.50000E+02,0
348,22.97853,40.59270,0.00000,CENOZOIC,2,3.50572E-02,4.20637E+02,-1.50000E+02,0
349,22.98091,40.59270,0.00000,CENOZOIC,2,3.50572E-02,4.20637E+02,-1.50000E+02,0
350,22.98328,40.59270,0.00000,CENOZOIC,2,3.50572E-02,4.20637E+02,-1.50000E+02,0
351,22.98566,40.59270,0.00000,CENOZOIC,2,4.45441E-02,4.56632E+02,-1.50000E+02,0
352,22.98804,40.59270,0.00000,CENOZOIC,2,4.45441E-02,4.56632E+02,-1.50000E+02,0
353,22.99041,40.59270,0.00000,CENOZOIC,2,4.45441E-02,4.56632E+02,-1.50000E+02,0
354,22.99279,40.59270,0.00000,CENOZOIC,2,5.19877E-02,4.76626E+02,-1.50000E+02,0
355,22.99517,40.59270,0.00000,CENOZOIC,2,5.19877E-02,4.76626E+02,-1.50000E+02,0
356,22.99755,40.59270,0.00000,CENOZOIC,2,5.19877E-02,4.76626E+02,-1.50000E+02,0
357,22.99992,40.59270,0.00000,CENOZOIC,2,5.19877E-02,4.76626E+02,-1.50000E+02,0
358,23.00230,40.59270,0.00000,CENOZOIC,2,4.34082E-02,4.73571E+02,-1.50000E+02,0
359,22.94287,40.59493,0.00000,UNKNOWN,2,2.13668E-02,4.80628E+02,-1.50000E+02,0
360,22.94525,40.59493,0.00000,UNKNOWN,2,2.13668E-02,4.80628E+02,-1.50000E+02,0
361,22.94763,40.59493,0.00000,UNKNOWN,2,2.13668E-02,4.80628E+02,-1.50000E+02,0
362,22.95000,40.59493,0.00000,CENOZOIC,2,1.80584E-02,3.63381E+02,-1.50000E+02,0
363,22.95238,40.59493,0.00000,CENOZOIC,2,1.80584E-02,3.63381E+02,-1.50000E+02,0
364,22.95476,40.59493,0.00000,CENOZOIC,2,1.80584E-02,3.63381E+02,-1.50000E+02,0
365,22.95714,40.59493,0.00000,CENOZOIC,2,1.80584E-02,3.63381E+02,-1.50000E+02,0
366,22.95951,40.59493,0.00000,CENOZOIC,2,1.84413E-02,3.68616E+02,-1.50000E+02,0
367,22.96189,40.59493,0.00000,CENOZOIC,2,1.84413E-02,3.68616E+02,-1.50000E+02,0
368,22.96427,40.59493,0.00000,CENOZOIC,2,1.84413E-02,3.68616E+02,-1.50000E+02,0
369,22.96664,40.59493,0.00000,CENOZOIC,2,1.84413E-02,3.68616E+02,-1.50000E+02,0
370,22.96902,40.59493,0.00000,CENOZOIC,2,2.46374E-02,3.86847E+02,-1.50000E+02,0
371,22.97140,40.59493,0.00000,CENOZOIC,2,2.46374E-02,3.86847E+02,-1.50000E+02,0
372,22.97378,40.59493,0.00000,CENOZOIC,2,2.46374E-02,3.86847E+02,-1.50000E+02,0
373,22.97615,40.59493,0.00000,CENOZOIC,2,3.50572E-02,4.20637E+02,-1.50000E+02,0
374,22.97853,40.59493,0.00000,CENOZOIC,2,3.50572E-02,4.20637E+02,-1.50000E+02,0
375,22.98091,40.59493,0.00000,CENOZOIC,2,3.50572E-02,4.20637E+02,-1.50000E+02,0
376,22.98328,40.59493,0.00000,CENOZOIC,2,3.50572E-02,4.20637E+02,-1.50000E+02,0
377,22.98566,40.59493,0.00000,CENOZOIC,2,4.45441E-02,4.56632E+02,-1.50000E+02,0
378,22.98804,40.59493,0.00000,CENOZOIC,2,4.45441E-02,4.56632E+02,-1.50000E+02,0
379,22.99041,40.59493,0.00000,CENOZOIC,2,4.45441E-02,4.56632E+02,-1.50000E+02,0
380,22.99279,40.59493,0.00000,CENOZOIC,2,5.19877E-02,4.76626E+02,-1.50000E+02,0
381,22.99517,40.59493,0.00000,CENOZOIC,2,5.19877E-02,4.76626E+02,-1.50000E+02,0
382,22.99755,40.59493,0.00000,CENOZOIC,2,5.19877E-02,4.76626E+02,-1.50000E+02,0
383,22.99992,40.59493,0.00000,CENOZOIC,2,5.19877E-02,4.76626E+02,-1.50000E+02,0
384,23.00230,40.59493,0.00000,CENOZOIC,2,4.34082E-02,4.73571E+02,-1.50000E+02,0
385,22.94287,40.59716,0.00000,UNKNOWN,2,2.13668E-02,4.80628E+02,-1.50000E+02,0
386,22.94525,40.59716,0.00000,UNKNOWN,2,2.13668E-02,4.80628E+02,-1.50000E+02,0
387,22.94763,40.59716,0.00000,UNKNOWN,2,2.13668E-02,4.80628E+02,-1.50000E+02,0
388,22.95000,40.59716,0.00000,CENOZOIC,2,1.80584E-02,3.63381E+02,-1.50000E+02,0
389,22.95238,40.59716,0.00000,CENOZOIC,2,1.80584E-02,3.63381E+02,-1.50000E+02,0
390,22.95476,40.59716,0.00000,CENOZOIC,2,1.80584E-02,3.63381E+02,-1.50000E+02,0
391,22.95714,40.59716,0.00000,CENOZOIC,2,1.80584E-02,3.63381E+02,-1.50000E+02,0
392,22.95951,40.59716,0.00000,CENOZOIC,2,1.84413E-02,3.68616E+02,-1.50000E+02,0
393,22.96189,40.59716,0.00000,CENOZOIC,2,1.84413E-02,3.68616E+02,-1.50000E+02,0
394,22.96427,40.59716,0.00000,CENOZOIC,2,1.84413E-02,3.68616E+02,-1.50000E+02,0
395,22.96664,40.59716,0.00000,CENOZOIC,2,1.84413E-02,3.68616E+02,-1.50000E+02,0
396,22.96902,40.59716,0.00000,CENOZOIC,2,2.46374E-02,3.86847E+02,-1.50000E+02,0
397,22.97140,40.59716,0.00000,CENOZOIC,2,2.46374E-02,3.86847E+02,-1.50000E+02,0
398,22.97378,40.59716,0.00000,CENOZOIC,2,2.46374E-02,3.86847E+02,-1.50000E+02,0
399,22.97615,40.59716,0.00000,CENOZOIC,2,3.50572E-02,4.20637E+02,-1.50000E+02,0
400,22.97853,40.59716,0.00000,CENOZOIC,2,3.50572E-02,4.20637E+02,-1.50000E+02,0
401,22.98091,40.59716,0.00000,CENOZOIC,2,3.50572E-02,4.20637E+02,-1.50000E+02,0
402,22.98328,40.59716,0.00000,CENOZOIC,2,3.50572E-02,4.20637E+02,-1.50000E+02,0
403,22.98566,40.59716,0.00000,CENOZOIC,2,4.45441E-02,4.56632E+02,-1.50000E+02,0
404,22.98804,40.59716,0.00000,CENOZOIC,2,4.45441E-02,4.56632E+02,-1.50000E+02,0
405,22.99041,40.59716,0.00000,CENOZOIC,2,4.45441E-02,4.56632E+02,-1.50000E+02,0
406,22.99279,40.59716,0.00000,CENOZOIC,2,5.19877E-02,4.76626E+02,-1.50000E+02,0
407,22.99517,40.59716,0.00000,CENOZOIC,2,5.19877E-02,4.76626E+02,-1.50000E+02,0
408,22.99755,40.59716,0.00000,CENOZOIC,2,5.19877E-02,4.76626E+02,-1.50000E+02,0
409,22.99992,40.59716,0.00000,CENOZOIC,2,5.19877E-02,4.76626E+02,-1.50000E+02,0
410,23.00230,40.59716,0.00000,CENOZOIC,2,4.34082E-02,4.73571E+02,-1.50000E+02,0
411,22.94287,40.59939,0.00000,UNKNOWN,2,2.13668E-02,4.80628E+02,-1.50000E+02,0
412,22.94525,40.59939,0.00000,UNKNOWN,2,2.13668E-02,4.80628E+02,-1.50000E+02,0
413,22.94763,40.59939,0.00000,UNKNOWN,2,2.13668E-02,4.80628E+02,-1.50000E+02,0
414,22.95000,40.59939,0.00000,CENOZOIC,2,1.80584E-02,3.63381E+02,-1.50000E+02,0
415,22.95238,40.59939,0.00000,CENOZOIC,2,1.80584E-02,3.63381E+02,-1.50000E+02,0
416,22.95476,40.59939,0.00000,CENOZOIC,2,1.80584E-02,3.63381E+02,-1.50000E+02,0
417,22.95714,40.59939,0.00000,CENOZOIC,2,1.80584E-02,3.63381E+02,-1.50000E+02,0
418,22.95951,40.59939,0.00000,CENOZOIC,2,1.84413E-02,3.68616E+02,-1.50000E+02,0
419,22.96189,40.59939,0.00000,CENOZOIC,2,1.84413E-02,3.68616E+02,-1.50000E+02,0
420,22.96427,40.59939,0.00000,CENOZOIC,2,1.84413E-02,3.68616E+02,-1.50000E+02,0
421,22.96664,40.59939,0.00000,CENOZOIC,2,1.84413E-02,3.68616E+02,-1.50000E+02,0
422,22.96902,40.59939,0.00000,CENOZOIC,2,2.46374E-02,3.86847E+02,-1.50000E+02,0
423,22.97140,40.59939,0.00000,CENOZOIC,2,2.46374E-02,3.86847E+02,-1.50000E+02,0
424,22.97378,40.59939,0.00000,CENOZOIC,2,2.46374E-02,3.86847E+02,-1.50000E+02,0
425,22.97615,40.59939,0.00000,CENOZOIC,2,3.50572E-02,4.20637E+02,-1.50000E+02,0
426,22.97853,40.59939,0.00000,CENOZOIC,2,3.50572E-02,4.20637E+02,-1.50000E+02,0
427,22.98091,40.59939,0.00000,CENOZOIC,2,3.50572E-02,4.20637E+02,-1.50000E+02,0
428,22.98328,40.59939,0.00000,CENOZOIC,2,3.50572E-02,4.20637E+02,-1.50000E+02,0
429,22.98566,40.59939,0.00000,CENOZOIC,2,4.45441E-02,4.56632E+02,-1.50000E+02,0
430,22.98804,40.59939,0.00000,CENOZOIC,2,4.45441E-02,4.56632E+02,-1.50000E+02,0
431,22.99041,40.59939,0.00000,CENOZOIC,2,4.45441E-02,4.56632E+02,-1.50000E+02,0
432,22.99279,40.59939,0.00000,CENOZOIC,2,5.19877E-02,4.76626E+02,-1.50000E+02,0
433,22.99517,40.59939,0.00000,CENOZOIC,2,5.19877E-02,4.76626E+02,-1.50000E+02,0
434,22.99755,40.59939,0.00000,CENOZOIC,2,5.19877E-02,4.76626E+02,-1.50000E+02,0
435,22.99992,40.59939,0.00000,CENOZOIC,2,5.19877E-02,4.76626E+02,-1.50000E+02,0
436,23.00230,40.59939,0.00000,CENOZOIC,2,4.34082E-02,4.73571E+02,-1.50000E+02,0
437,22.95000,40.60162,0.00000,UNKNOWN,2,2.20586E-02,3.51231E+02,-1.50000E+02,0
438,22.95238,40.60162,0.00000,UNKNOWN,2,2.20586E-02,3.51231E+02,-1.50000E+02,0
439,22.95476,40.60162,0.00000,UNKNOWN,2,2.20586E-02,3.51231E+02,-1.50000E+02,0
440,22.95714,40.60162,0.00000,UNKNOWN,2,2.20586E-02,3.51231E+02,-1.50000E+02,0
441,22.95951,40.60162,0.00000,CENOZOIC,2,1.56729E-02,3.61462E+02,-1.50000E+02,0
442,22.96189,40.60162,0.00000,CENOZOIC,2,1.56729E-02,3.61462E+02,-1.50000E+02,0
443,22.96427,40.60162,0.00000,CENOZOIC,2,1.56729E-02,3.61462E+02,-1.50000E+02,0
444,22.96664,40.60162,0.00000,CENOZOIC,2,1.56729E-02,3.61462E+02,-1.50000E+02,0
445,22.96902,40.60162,0.00000,CENOZOIC,2,1.94085E-02,3.81516E+02,-1.50000E+02,0
446,22.97140,40.60162,0.00000,CENOZOIC,2,1.94085E-02,3.81516E+02,-1.50000E+02,0
447,22.97378,40.60162,0.00000,CENOZOIC,2,1.94085E-02,3.81516E+02,-1.50000E+02,0
448,22.97615,40.60162,0.00000,CENOZOIC,2,2.36467E-02,4.11969E+02,-1.50000E+02,0
449,22.97853,40.60162,0.00000,CENOZOIC,2,2.36467E-02,4.11969E+02,-1.50000E+02,0
450,22.98091,40.60162,0.00000,CENOZOIC,2,2.36467E-02,4.11969E+02,-1.50000E+02,0
451,22.98328,40.60162,0.00000,CENOZOIC,2,2.36467E-02,4.11969E+02,-1.50000E+02,0
452,22.98566,40.60162,0.00000,CENOZOIC,2,3.06796E-02,4.43909E+02,-1.50000E+02,0
453,22.98804,40.60162,0.00000,CENOZOIC,2,3.06796E-02,4.43909E+02,-1.50000E+02,0
454,22.99041,40.60162,0.00000,CENOZOIC,2,3.06796E-02,4.43909E+02,-1.50000E+02,0
455,22.99279,40.60162,0.00000,CENOZOIC,2,3.69730E-02,4.71812E+02,-1.50000E+02,0
456,22.99517,40.60162,0.00000,CENOZOIC,2,3.69730E-02,4.71812E+02,-1.50000E+02,0
457,22.99755,40.60162,0.00000,CENOZOIC,2,3.69730E-02,4.71812E+02,-1.50000E+02,0
458,22.99992,40.60162,0.00000,CENOZOIC,2,3.69730E-02,4.71812E+02,-1.50000E+02,0
459,23.00230,40.60162,0.00000,CENOZOIC,2,4.98553E-02,4.92101E+02,-1.50000E+02,0
460,22.95000,40.60385,0.00000,UNKNOWN,2,2.20586E-02,3.51231E+02,-1.50000E+02,0
461,22.95238,40.60385,0.00000,UNKNOWN,2,2.20586E-02,3.51231E+02,-1.50000E+02,0
462,22.95476,40.60385,0.00000,UNKNOWN,2,2.20586E-02,3.51231E+02,-1.50000E+02,0
463,22.95714,40.60385,0.00000,UNKNOWN,2,2.20586E-02,3.51231E+02,-1.50000E+02,0
464,22.95951,40.60385,0.00000,CENOZOIC,2,1.56729E-02,3.61462E+02,-1.50000E+02,0
465,22.96189,40.60385,0.00000,CENOZOIC,2,1.56729E-02,3.61462E+02,-1.50000E+02,0
466,22.96427,40.60385,0.00000,CENOZOIC,2,1.56729E-02,3.61462E+02,-1.50000E+02,0
467,22.96664,40.60385,0.00000,CENOZOIC,2,1.56729E-02,3.61462E+02,-1.50000E+02,0
468,22.96902,40.60385,0.00000,CENOZOIC,2,1.94085E-02,3.81516E+02,-1.50000E+02,0
469,22.97140,40.60385,0.00000,CENOZOIC,2,1.94085E-02,3.81516E+02,-1.50000E+02,0
470,22.97378,40.60385,0.00000,CENOZOIC,2,1.94085E-02,3.81516E+02,-1.50000E+02,0
471,22.97615,40.60385,0.00000,CENOZOIC,2,2.36467E-02,4.11969E+02,-1.50000E+02,0
472,22.97853,40.60385,0.00000,CENOZOIC,2,2.36467E-02,4.11969E+02,-1.50000E+02,0
473,22.98091,40.60385,0.00000,CENOZOIC,2,2.36467E-02,4.11969E+02,-1.50000E+02,0
474,22.98328,40.60385,0.00000,CENOZOIC,2,2.36467E-02,4.11969E+02,-1.50000E+02,0
475,22.98566,40.60385,0.00000,CENOZOIC,2,3.06796E-02,4.43909E+02,-1.50000E+02,0
476,22.98804,40.60385,0.00000,CENOZOIC,2,3.06796E-02,4.43909E+02,-1.50000E+02,0
477,22.99041,40.60385,0.00000,CENOZOIC,2,3.06796E-02,4.43909E+02,-1.50000E+02,0
478,22.99279,40.60385,0.00000,CENOZOIC,2,3.69730E-02,4.71812E+02,-1.50000E+02,0
479,22.99517,40.60385,0.00000,CENOZOIC,2,3.69730E-02,4.71812E+02,-1.50000E+02,0
480,22.99755,40.60385,0.00000,CENOZOIC,2,3.69730E-02,4.71812E+02,-1.50000E+02,0
481,22.99992,40.60385,0.00000,CENOZOIC,2,3.69730E-02,4.71812E+02,-1.50000E+02,0
482,23.00230,40.60385,0.00000,CENOZOIC,2,4.98553E-02,4.92101E+02,-1.50000E+02,0
483,22.95000,40.60608,0.00000,UNKNOWN,2,2.20586E-02,3.51231E+02,-1.50000E+02,0
484,22.95238,40.60608,0.00000,UNKNOWN,2,2.20586E-02,3.51231E+02,-1.50000E+02,0
485,22.95476,40.60608,0.00000,UNKNOWN,2,2.20586E-02,3.51231E+02,-1.50000E+02,0
486,22.95714,40.60608,0.00000,UNKNOWN,2,2.20586E-02,3.51231E+02,-1.50000E+02,0
487,22.95951,40.60608,0.00000,CENOZOIC,2,1.56729E-02,3.61462E+02,-1.50000E+02,0
488,22.96189,40.60608,0.00000,CENOZOIC,2,1.56729E-02,3.61462E+02,-1.50000E+02,0
489,22.96427,40.60608,0.00000,CENOZOIC,2,1.56729E-02,3.61462E+02,-1.50000E+02,0
490,22.96664,40.60608,0.00000,CENOZOIC,2,1.56729E-02,3.61462E+02,-1.50000E+02,0
491,22.96902,40.60608,0.00000,CENOZOIC,2,1.94085E-02,3.81516E+02,-1.50000E+02,0
492,22.97140,40.60608,0.00000,CENOZOIC,2,1.94085E-02,3.81516E+02,-1.50000E+02,0
493,22.97378,40.60608,0.00000,CENOZOIC,2,1.94085E-02,3.81516E+02,-1.50000E+02,0
494,22.97615,40.60608,0.00000,CENOZOIC,2,2.36467E-02,4.11969E+02,-1.50000E+02,0
495,22.97853,40.60608,0.00000,CENOZOIC,2,2.36467E-02,4.11969E+02,-1.50000E+02,0
496,22.98091,40.60608,0.00000,CENOZOIC,2,2.36467E-02,4.11969E+02,-1.50000E+02,0
497,22.98328,40.60608,0.00000,CENOZOIC,2,2.36467E-02,4.11969E+02,-1.50000E+02,0
498,22.98566,40.60608,0.00000,CENOZOIC,2,3.06796E-02,4.43909E+02,-1.50000E+02,0
499,22.98804,40.60608,0.00000,CENOZOIC,2,3.06796E-02,4.43909E+02,-1.50000E+02,0
500,22.99041,40.60608,0.00000,CENOZOIC,2,3.06796E-02,4.43909E+02,-1.50000E+02,0
501,22.99279,40.60608,0.00000,CENOZOIC,2,3.69730E-02,4.71812E+02,-1.50000E+02,0
502,22.99517,40.60608,0.00000,CENOZOIC,2,3.69730E-02,4.71812E+02,-1.50000E+02,0
503,22.99755,40.60608,0.00000,CENOZOIC,2,3.69730E-02,4.71812E+02,-1.50000E+02,0
504,22.99992,40.60608,0.00000,CENOZOIC,2,3.69730E-02,4.71812E+02,-1.50000E+02,0
505,23.00230,40.60608,0.00000,CENOZOIC,2,4.98553E-02,4.92101E+02,-1.50000E+02,0
506,22.95000,40.60831,0.00000,UNKNOWN,2,2.20586E-02,3.51231E+02,-1.50000E+02,0
507,22.95238,40.60831,0.00000,UNKNOWN,2,2.20586E-02,3.51231E+02,-1.50000E+02,0
508,22.95476,40.60831,0.00000,UNKNOWN,2,2.20586E-02,3.51231E+02,-1.50000E+02,0
509,22.95714,40.60831,0.00000,UNKNOWN,2,2.20586E-02,3.51231E+02,-1.50000E+02,0
510,22.95951,40.60831,0.00000,CENOZOIC,2,1.56729E-02,3.61462E+02,-1.50000E+02,0
511,22.96189,40.60831,0.00000,CENOZOIC,2,1.56729E-02,3.61462E+02,-1.50000E+02,0
